x,y,VCP0.32f30000h0,VCP0.71f30000h0,VCP1.18f30000h0,elevation,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0
0.4107142856666666,0.0,10.766666666666666,15.21,19.83,0,12.016666666666666,17.89,21.94666666666667
0.8214285713333332,0.0,10.173333333333334,14.936666666666667,19.50333333333333,0,11.903333333333334,17.913333333333334,21.723333333333333
1.232142857,0.0,10.223333333333334,14.876666666666669,19.41,0,11.976666666666668,18.046666666666667,21.646666666666665
1.642857143,0.0,10.306666666666668,14.843333333333334,19.273333333333333,0,12.14,18.13,21.72666666666667
2.0535714286666664,0.0,10.486666666666666,14.923333333333334,19.326666666666668,0,12.273333333333332,18.33333333333333,21.866666666666664
2.4642857143333328,0.0,10.62,14.83,19.346666666666668,0,12.496666666666668,18.433333333333334,21.9
2.875,0.0,10.376666666666669,14.683333333333332,19.286666666666665,0,12.283333333333331,18.226666666666667,21.66
3.2857142856666672,0.0,10.52,14.72,19.180000000000003,0,12.276666666666666,18.08666666666667,21.633333333333336
3.6964285713333336,0.0,10.473333333333334,14.816666666666668,18.986666666666668,0,12.013333333333334,17.939999999999998,21.69
4.107142857,0.0,10.636666666666668,14.796666666666669,18.78,0,11.916666666666666,18.013333333333335,21.9
4.517857143,0.0,10.343333333333334,14.513333333333334,18.526666666666667,0,11.993333333333332,18.043333333333333,22.12666666666667
4.928571428666666,0.0,10.033333333333331,14.173333333333334,18.35,0,11.993333333333332,18.043333333333333,22.12666666666667
5.339285714333333,0.0,9.996666666666668,13.966666666666669,18.33,0,12.063333333333333,18.040000000000003,22.340000000000003
5.75,0.0,10.2,13.96,18.44333333333333,0,12.07,18.14,22.42
6.160714285666667,0.0,10.263333333333334,14.076666666666666,18.576666666666668,0,11.973333333333334,18.203333333333333,22.23333333333333
6.571428571333333,0.0,10.223333333333333,14.106666666666667,18.636666666666667,0,11.963333333333331,18.09,21.76333333333333
