x,y,VCP0.32f30000h0,VCP0.71f30000h0,VCP1.18f30000h0,elevation,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0
0.429906542,0.0,11.65,16.66,21.433333333333334,0,14.156666666666666,19.043333333333333,22.596666666666664
0.8598130839999999,0.0,11.37,16.430000000000003,21.32333333333333,0,13.88,18.80333333333333,22.69666666666667
1.289719626,0.0,11.086666666666666,16.186666666666667,21.180000000000003,0,13.676666666666668,18.73,22.863333333333333
1.7196261679999998,0.0,11.033333333333331,16.01666666666667,20.94333333333333,0,13.59666666666667,18.91,22.993333333333336
2.14953271,0.0,11.086666666666668,16.023333333333333,20.92333333333333,0,13.583333333333334,19.016666666666666,23.07
2.579439252,0.0,10.956666666666669,15.963333333333331,20.87,0,13.503333333333332,19.006666666666664,23.08
3.009345794,0.0,10.913333333333334,16.0,20.85,0,13.473333333333334,19.26,23.036666666666665
3.439252336333334,0.0,10.896666666666668,16.02,20.88,0,13.593333333333334,19.246666666666663,22.973333333333333
3.869158878666667,0.0,10.876666666666669,16.05333333333333,21.040000000000003,0,13.313333333333333,18.85333333333333,22.94
4.299065421,0.0,10.85,16.16,21.256666666666664,0,13.17,18.776666666666667,23.21
4.728971963,0.0,11.08,16.353333333333335,21.343333333333334,0,12.993333333333334,18.930000000000003,23.286666666666665
5.158878505,0.0,11.363333333333337,16.573333333333334,21.476666666666663,0,13.02,18.91,23.006666666666664
5.588785046999999,0.0,11.443333333333332,16.593333333333334,21.48333333333333,0,12.96,18.58333333333333,22.256666666666664
6.018691589,0.0,11.293333333333331,16.546666666666667,21.53,0,12.946666666666664,18.19333333333333,21.633333333333336
6.448598131000001,0.0,11.546666666666669,16.753333333333334,21.42333333333333,0,13.176666666666668,17.996666666666666,21.41333333333333
6.878504672999999,0.0,11.893333333333333,16.826666666666668,21.25,0,13.266666666666666,17.986666666666665,21.86
7.308411215,0.0,11.74,16.493333333333332,20.94333333333333,0,12.95,18.046666666666667,22.43
7.738317757,0.0,11.223333333333334,15.966666666666669,20.776666666666667,0,12.803333333333333,18.456666666666667,23.05
8.168224299,0.0,10.643333333333333,15.686666666666667,20.686666666666667,0,12.48,18.593333333333334,22.96333333333333
8.598130841,0.0,10.99,16.026666666666667,20.92,0,12.53,18.39333333333333,22.576666666666664
9.028037383,0.0,11.496666666666668,16.393333333333334,21.113333333333333,0,12.003333333333332,17.736666666666668,21.996666666666663
9.457943925,0.0,11.763333333333334,16.44333333333333,21.076666666666668,0,12.103333333333332,17.833333333333332,22.093333333333334
9.887850467333331,0.0,11.63,16.34333333333333,21.113333333333333,0,12.176666666666668,18.106666666666666,22.08333333333333
10.317757009,0.0,11.346666666666666,16.13,20.986666666666665,0,12.453333333333331,18.02,21.933333333333337
10.74766355,0.0,11.363333333333337,16.173333333333332,21.19333333333333,0,12.356666666666667,17.8,21.756666666666664
11.177570093333337,0.0,11.493333333333334,16.256666666666664,21.166666666666668,0,12.38,17.583333333333332,21.866666666666664
11.607476636666668,0.0,11.553333333333336,16.28333333333333,21.25,0,12.426666666666668,17.62,21.883333333333336
12.03738318,0.0,11.653333333333334,16.463333333333335,21.44666666666667,0,12.606666666666667,17.78333333333333,21.836666666666662
12.467289720000002,0.0,11.706666666666669,16.546666666666667,21.56,0,12.646666666666668,17.646666666666665,21.666666666666668
12.89719626,0.0,11.84666666666667,16.76,21.763333333333332,0,12.90333333333333,17.69333333333333,22.026666666666667
13.327102803333332,0.0,11.946666666666667,16.973333333333333,22.05,0,12.886666666666668,17.959999999999997,22.71
13.757009346666669,0.0,11.953333333333331,17.316666666666666,22.44,0,13.026666666666666,18.5,23.27333333333333
14.18691589,0.0,12.52,17.853333333333335,23.1,0,13.283333333333331,18.73333333333333,23.613333333333333
14.61682243,0.0,12.963333333333331,18.326666666666668,23.843333333333334,0,14.15,19.88,25.023333333333337
15.046728969999998,0.0,13.03,18.796666666666667,25.12,0,14.506666666666666,20.89,25.366666666666664
15.476635513333331,0.0,13.446666666666667,20.30666666666667,26.44666666666667,0,15.396666666666668,21.30666666666667,25.363333333333333
15.906542056666666,0.0,15.159999999999998,22.01,27.44666666666667,0,16.58,21.62,25.10333333333333
16.3364486,0.0,17.16,23.596666666666664,27.916666666666668,0,18.046666666666667,22.463333333333328,25.516666666666666
16.76635514,0.0,18.18,23.94,28.10333333333333,0,18.52333333333333,23.286666666666665,26.093333333333334
17.196261680000003,0.0,17.75,23.55666666666666,27.95,0,19.00333333333333,24.37333333333333,27.10333333333333
17.626168223333334,0.0,17.016666666666666,23.0,27.756666666666664,0,19.433333333333334,25.30666666666667,28.063333333333333
18.05607476666667,0.0,16.763333333333332,22.8,27.69,0,19.906666666666663,26.35333333333333,28.82333333333333
18.485981310000003,0.0,16.796666666666667,22.903333333333336,27.94666666666667,0,20.1,26.83666666666667,29.366666666666664
18.91588785,0.0,17.16333333333333,23.19666666666667,28.26,0,19.813333333333333,26.816666666666663,29.736666666666668
19.34579439,0.0,17.150000000000002,23.136666666666667,28.416666666666668,0,19.813333333333333,26.816666666666663,29.736666666666668
19.775700933333333,0.0,17.21666666666667,23.56,28.536666666666665,0,19.81,26.626666666666665,29.376666666666665
20.49221183666667,0.0,17.71,23.613333333333333,27.9,0,20.636666666666667,26.24333333333333,28.093333333333334
21.20872274,0.0,18.023333333333333,23.21333333333333,26.60333333333333,0,21.0,24.746666666666663,25.17
21.92523364333333,0.0,17.41,21.586666666666662,24.61,0,17.919999999999998,22.30666666666667,24.293333333333333
22.35514018666667,0.0,15.603333333333332,19.536666666666665,22.813333333333333,0,15.81,20.94666666666667,24.136666666666667
22.78504673,0.0,13.58,17.52,21.15,0,14.166666666666666,19.87,24.05666666666667
23.21495327,0.0,11.79,15.78,19.71333333333333,0,12.716666666666669,18.94333333333333,23.78
23.644859813333337,0.0,10.56,14.713333333333331,18.35333333333333,0,11.813333333333333,18.386666666666667,23.426666666666662
24.074766356666668,0.0,10.156666666666666,14.223333333333334,17.423333333333332,0,11.226666666666665,17.919999999999998,22.773333333333337
24.504672900000003,0.0,10.193333333333332,14.060000000000002,16.99,0,11.066666666666665,17.53,22.100000000000005
24.934579440000004,0.0,10.06,13.703333333333331,16.876666666666665,0,10.816666666666665,16.9,21.473333333333333
25.36448598,0.0,9.356666666666667,13.043333333333331,16.679999999999996,0,10.39,16.34333333333333,21.043333333333333
25.79439252333334,0.0,8.68,12.43,16.403333333333332,0,10.099999999999998,16.083333333333332,20.793333333333333
26.22429906666667,0.0,8.19,11.986666666666666,16.03333333333333,0,9.693333333333332,15.853333333333332,20.67
26.65420561,0.0,7.9700000000000015,11.836666666666666,16.013333333333332,0,9.659999999999998,15.886666666666668,20.726666666666667
27.08411215,0.0,7.926666666666667,11.896666666666668,16.09,0,9.786666666666664,15.840000000000002,20.71666666666667
27.51401869,0.0,8.006666666666666,12.0,16.283333333333335,0,9.863333333333332,15.816666666666668,20.756666666666664
27.94392523333333,0.0,8.096666666666666,12.036666666666669,16.27333333333333,0,9.956666666666663,16.03,21.28
28.373831776666677,0.0,8.17,12.06,16.41,0,10.02,16.576666666666664,22.040000000000003
28.80373832,0.0,8.31,12.323333333333332,16.919999999999998,0,10.236666666666666,17.24333333333333,22.92
29.23364486,0.0,8.566666666666668,12.83,17.816666666666666,0,10.57,17.866666666666664,23.42333333333333
29.663551400000003,0.0,9.163333333333334,13.840000000000002,18.966666666666665,0,11.296666666666669,18.75333333333333,23.85666666666667
30.09345794333333,0.0,10.033333333333331,15.050000000000002,20.26,0,12.603333333333332,19.89333333333333,24.28333333333333
30.52336448666667,0.0,11.373333333333331,16.60666666666667,21.73333333333333,0,13.906666666666666,21.040000000000003,24.816666666666663
30.95327103,0.0,12.816666666666668,18.173333333333336,23.21666666666667,0,15.186666666666666,21.94666666666667,25.60333333333333
31.38317757,0.0,14.13,19.486666666666668,24.43,0,16.136666666666667,23.023333333333337,26.473333333333333
31.813084110000005,0.0,15.226666666666668,20.313333333333333,25.28,0,18.46333333333333,24.64333333333333,27.766666666666666
32.24299065333334,0.0,15.723333333333334,20.913333333333338,26.03,0,19.17333333333333,25.28,28.286666666666665
32.67289719666667,0.0,16.363333333333333,21.846666666666668,27.0,0,19.19,25.77666666666667,28.53
33.102803740000006,0.0,16.94666666666667,22.88,27.81,0,19.45,26.08333333333333,28.200000000000003
33.53271028,0.0,17.743333333333336,23.58666666666667,28.22333333333333,0,20.09,25.73,27.33
33.96261682,0.0,18.28333333333333,23.820000000000004,28.163333333333338,0,20.66333333333333,25.34,26.73
34.39252336333333,0.0,18.35333333333333,23.576666666666668,27.816666666666663,0,20.42333333333333,24.666666666666668,26.56
34.82242990666666,0.0,18.226666666666667,23.326666666666668,27.566666666666663,0,19.876666666666665,24.593333333333334,26.866666666666664
35.25233645,0.0,17.57,22.653333333333336,27.1,0,19.3,24.39,27.136666666666667
35.68224299,0.0,16.66,21.8,26.346666666666668,0,18.68,24.16,26.97666666666667
36.11214953,0.0,15.703333333333331,20.78666666666667,25.42,0,17.94333333333333,23.41,26.55333333333333
36.542056073333335,0.0,15.03,20.14,24.790000000000003,0,17.433333333333334,22.81,26.03
36.971962616666666,0.0,14.793333333333331,20.00666666666667,24.62,0,17.353333333333335,22.61,25.64333333333333
37.40186916,0.0,14.566666666666668,19.74,24.133333333333336,0,17.086666666666666,22.086666666666662,24.316666666666663
37.8317757,0.0,14.37,19.28,23.27333333333333,0,16.78333333333333,21.49,23.563333333333333
