Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
3,4,11,12,235.45,0.08,0,-2.03,-52.63,353.933,2
3,4,12,13,344.13,0.14,0,-3.3,-53.847,353.933,2
3,4,13,14,223.64,0.14,0,-4.29,-27.541,383.017,2
3,4,14,15,257.08,0.09,0,-20.14,-23.744,383.017,2
3,4,15,16,215.88,0.05,0,-5.78,-15.47,386.316,2
3,4,16,17,278.19,0.11,0,22.04,-15.663,386.316,2
3,4,17,18,186.78,0.1,0,-14.82,-8.463,388.586,2
3,4,18,19,210.45,0.14,0,5.48,-7.747,388.586,2
3,4,19,20,181.11,0.09,0,-6.42,-5.503,389.462,2
3,4,20,21,241.18,0.1,0,22.13,-6.107,389.462,2
3,4,21,22,197.72,0.07,0,-4.56,-4.181,386.194,2
3,4,22,23,249.41,0.09,0,2.4,-4.482,386.194,2
3,4,23,24,127.36,0.09,0,-9.1,-1.942,382.356,2
4,5,1,2,253.66,0.68,0,19.58,-49.623,14.75,2
4,5,2,3,217.22,0.99,0,-327.53,-169.974,14.75,2
4,5,3,6,192.26,0.03,0,652.42,220.132,7.194,2
4,5,6,7,130.89,0.08,0,-7.85,-49.952,7.194,2
4,5,7,8,226.4,0.03,0,15.76,-132.395,44.092,2
4,5,8,9,216.4,0,0,-28.83,-50.62,44.092,2
4,5,9,10,215.74,0.04,0,12.7,-104.024,181.775,2
4,5,10,11,188.73,0.05,0,12.35,-52,181.775,2
4,5,11,12,208.94,0,0,-1.81,-53.791,271.751,2
4,5,12,13,306.92,0.03,0,-2.79,-52.677,271.751,2
4,5,13,14,202.03,0.06,0,-4.5,-32.904,368.394,2
4,5,14,15,232.27,0.08,0,-19.97,-27.511,368.394,2
4,5,15,16,200.69,0.08,0,-5.96,-17.965,371.221,2
4,5,16,17,249.76,0.08,0,22.2,-17.199,371.221,2
4,5,17,18,179.85,0.06,0,-15.05,-9.789,373.422,2
4,5,18,19,193.12,0.13,0,6.38,-8.409,373.422,2
4,5,19,20,171.23,0.03,0,-7.18,-6.091,375.495,2
4,5,20,21,222.78,0.08,0,22.43,-6.527,375.495,2
4,5,21,22,189.19,0.06,0,-4.49,-4.642,377.362,2
4,5,22,23,230.19,0,0,2.61,-4.756,377.362,2
4,5,23,24,123.21,0.13,0,-9.51,-2.175,379.254,2
5,6,1,2,234.3,0.13,0,132.66,-49.566,39.875,2
5,6,2,3,225.34,0.07,0,-130.67,-119.173,39.875,2
5,6,3,4,212.02,0.12,0,-197.42,-48.011,4.268,2
5,6,4,7,217.47,0.23,0,610.85,147.736,4.268,2
5,6,7,8,218.98,0.03,0,11.17,-209.425,18.027,2
5,6,8,9,216.4,0.03,0,-30.59,-51.739,18.027,2
5,6,9,10,227.93,0.03,0,13.22,-123.617,102.23,2
5,6,10,11,188.35,0.02,0,12.86,-51.074,102.23,2
5,6,11,12,211.83,0.03,0,-1.42,-57.005,177.54,2
5,6,12,13,308.54,0.04,0,-2.57,-51.895,177.54,2
5,6,13,14,203.63,0.11,0,-4.51,-52.742,410.095,2
5,6,14,15,238.57,0.06,0,-19.7,-43.254,410.095,2
5,6,15,16,204.09,0.03,0,-6.09,-27.064,412.435,2
5,6,16,17,266.26,0.07,0,22.42,-26.481,412.435,2
5,6,17,18,181.71,0.08,0,-15.21,-13.966,414.347,2
5,6,18,19,203.62,0.06,0,7.04,-12.297,414.347,2
5,6,19,20,180.48,0.03,0,-7.63,-8.743,415.457,2
5,6,20,21,239,0.06,0,22.61,-9.407,415.457,2
5,6,21,22,200.16,0.09,0,-4.42,-6.52,417.537,2
5,6,22,23,244.52,0,0,2.72,-6.638,417.537,2
5,6,23,24,128.98,0.03,0,-9.79,-2.963,419.576,2
6,7,1,2,165.77,0.04,0,161.66,-50.564,114.992,2
6,7,2,3,174.45,0.03,0,-79.51,-106.425,114.992,2
6,7,3,4,167.94,0.09,0,-27.7,-50.341,22.602,2
6,7,4,5,131,0.11,0,-281.57,-157.07,22.602,2
6,7,5,8,138.37,0.12,0,592.65,163.362,7.418,2
6,7,8,9,125.25,0.06,0,-32.76,-49.291,7.418,2
6,7,9,10,149.3,0,0,12.95,-143.204,72.322,2
6,7,10,11,131.15,0.02,0,13.01,-50.318,72.322,2
6,7,11,12,152.82,0.03,0,-1.63,-61.77,152.38,2
6,7,12,13,224.67,0,0,-2.79,-51.891,152.38,2
6,7,13,14,149.62,0.03,0,-5.08,-57.816,407.896,2
6,7,14,15,176.02,0.08,0,-19.99,-45.346,407.896,2
6,7,15,16,153.99,0.09,0,-6.54,-28.075,412.382,2
6,7,16,17,197.47,0.1,0,22.29,-26.183,412.382,2
6,7,17,18,139.37,0.09,0,-15.45,-13.991,416.304,2
6,7,18,19,155.86,0.04,0,7.38,-12.036,416.304,2
6,7,19,20,136.8,0.08,0,-7.99,-8.355,419.024,2
6,7,20,21,182.39,0.05,0,22.62,-8.911,419.024,2
6,7,21,22,152.36,0.07,0,-4.39,-6.066,420.262,2
6,7,22,23,189.45,0.09,0,2.71,-6.212,420.262,2
6,7,23,24,97.18,0.1,0,-9.99,-2.642,418.125,2
7,8,1,2,279.62,0,0,171.95,-51.06,120.469,2
7,8,2,3,308.76,0.03,0,-49.47,-98.665,120.469,2
7,8,3,4,286.39,0.06,0,14.97,-50.36,33.147,2
7,8,4,5,227.14,0.08,0,-136.41,-99.857,33.147,2
7,8,5,6,220.18,0.26,0,-179.73,-46.609,3.99,2
7,8,6,9,215.74,0.12,0,546.86,137.007,3.99,2
7,8,9,10,196.95,0.15,0,5.81,-236.508,22.635,2
7,8,10,11,169.16,0.11,0,12.36,-50.782,22.635,2
7,8,11,12,212.62,0.04,0,-1.27,-67.48,59.822,2
7,8,12,13,318.06,0.03,0,-2.52,-50.47,59.822,2
7,8,13,14,216.08,0.03,0,-4.86,-69.454,212.053,2
7,8,14,15,260.53,0,0,-19.62,-52.336,212.053,2
7,8,15,16,230.45,0.04,0,-6.53,-55.158,378.967,2
7,8,16,17,303.63,0.05,0,22.6,-50.871,378.967,2
7,8,17,18,214.69,0.04,0,-15.48,-26.132,378.567,2
7,8,18,19,242.93,0.08,0,7.8,-22.177,378.567,2
7,8,19,20,217.28,0.03,0,-8.13,-15.32,380.114,2
7,8,20,21,291.56,0.07,0,22.7,-16.153,380.114,2
7,8,21,22,245.69,0.1,0,-4.29,-10.955,382.434,2
7,8,22,23,303.87,0.1,0,2.73,-11.009,382.434,2
7,8,23,24,158.09,0.14,0,-10.1,-4.743,384.58,2
8,9,1,2,248.45,0.03,0,175.88,-52.163,221.622,2
8,9,2,3,280.43,0.04,0,-28.93,-94.204,221.622,2
8,9,3,4,261.18,0.02,0,20.48,-51.003,73.618,2
8,9,4,5,216.63,0.03,0,-87.01,-84.607,73.618,2
8,9,5,6,216.91,0.07,0,-69.18,-49.865,17.333,2
8,9,6,7,125.04,0.03,0,-219.46,-114.976,17.333,2
8,9,7,10,180.04,0.12,0,542.28,151.517,5.288,2
8,9,10,11,170.61,0.18,0,10.91,-47.86,5.288,2
8,9,11,12,238.48,0,0,-1.37,-86.876,27.467,2
8,9,12,13,344.31,0,0,-2.63,-50.172,27.467,2
8,9,13,14,231.22,0.03,0,-5.39,-76.452,124.651,2
8,9,14,15,274.69,0,0,-19.77,-51.901,124.651,2
8,9,15,16,244.66,0.06,0,-7.21,-60.476,260.923,2
8,9,16,17,319.41,0.06,0,22.45,-52.635,260.923,2
8,9,17,18,227.09,0.04,0,-15.8,-37.094,369.48,2
8,9,18,19,256.58,0.05,0,7.88,-30.481,369.48,2
8,9,19,20,230.09,0.04,0,-8.36,-20.683,372.78,2
8,9,20,21,308.99,0.06,0,22.6,-21.366,372.78,2
8,9,21,22,260.95,0.06,0,-4.29,-14.322,376.574,2
8,9,22,23,323.42,0.07,0,2.63,-14.201,376.574,2
8,9,23,24,166.37,0.1,0,-10.22,-5.967,378.606,2
9,10,1,2,233.56,0.11,0,178.44,-52.821,358.087,2
9,10,2,3,271.16,0.08,0,-13.82,-91.985,358.087,2
9,10,3,4,248.29,0.03,0,20.41,-51.642,137.218,2
9,10,4,5,211.72,0.03,0,-62.51,-77.063,137.218,2
9,10,5,6,223.63,0.05,0,-38.03,-50.329,42.422,2
9,10,6,7,146.44,0.06,0,-113.78,-82.391,42.422,2
9,10,7,8,192.09,0.2,0,-175.34,-47.652,4.676,2
9,10,8,11,195.04,0.05,0,569.35,145.152,4.676,2
9,10,11,12,177.51,0.11,0,-8.99,-131.997,14.017,2
9,10,12,13,271.56,0.11,0,-2.7,-50.483,14.017,2
9,10,13,14,193.75,0.03,0,-4.86,-84.689,82.391,2
9,10,14,15,234.79,0.04,0,-19.29,-51.313,82.391,2
9,10,15,16,216.6,0,0,-7,-63.776,194.252,2
9,10,16,17,284.78,0.03,0,23.08,-52.406,194.252,2
9,10,17,18,206.34,0.09,0,-15.56,-47.452,364.122,2
9,10,18,19,234.61,0.07,0,8.35,-37.767,364.122,2
9,10,19,20,213.26,0.11,0,-8.25,-25.249,368.226,2
9,10,20,21,287.6,0.08,0,22.76,-25.537,368.226,2
9,10,21,22,245.76,0.03,0,-4.12,-16.891,370.51,2
9,10,22,23,304.71,0.09,0,2.69,-16.455,370.51,2
9,10,23,24,156.84,0.14,0,-10.24,-6.772,370.287,2
10,11,1,2,199.06,0.03,0,179.49,-32.999,374.976,2
10,11,2,3,233.34,0.07,0,-3.26,-55.261,374.976,2
10,11,3,4,216.78,0.04,0,19.05,-52.494,255.614,2
10,11,4,5,188.87,0.03,0,-48.47,-73.178,255.614,2
10,11,5,6,188.25,0.03,0,-26.45,-51.162,102.457,2
10,11,6,7,131.27,0.02,0,-83.33,-71.353,102.457,2
10,11,7,8,168.16,0,0,-84.97,-50.236,22.524,2
10,11,8,9,168.63,0.03,0,-128.13,-201.503,22.524,2
10,11,9,12,168.65,0.22,0,506.96,144.431,5.381,2
10,11,12,13,169.86,0.12,0,-3.16,-48.49,5.381,2
10,11,13,14,143.83,0.05,0,-4.26,-101.923,53.429,2
10,11,14,15,178.56,0,0,-18.88,-50.613,53.429,2
10,11,15,16,172.62,0,0,-7.23,-68.459,149.514,2
10,11,16,17,229.6,0.02,0,23.28,-52.034,149.514,2
10,11,17,18,168.85,0.04,0,-15.64,-60.06,375.464,2
10,11,18,19,192.82,0.04,0,8.55,-45.724,375.464,2
10,11,19,20,177.81,0.08,0,-8.25,-29.788,378.95,2
10,11,20,21,241.29,0.04,0,22.74,-29.4,378.95,2
10,11,21,22,208.8,0.04,0,-4.06,-19.211,381.556,2
10,11,22,23,258.81,0.04,0,2.61,-18.318,381.556,2
10,11,23,24,135.9,0.11,0,-10.27,-7.592,383.283,2
11,12,1,2,213.07,0.07,0,179.87,-30.297,442.246,2
11,12,2,3,253.42,0.03,0,4.67,-49.548,442.246,2
11,12,3,4,235.7,0.06,0,17.69,-52.309,351.393,2
11,12,4,5,208.5,0.04,0,-39.57,-69.408,351.393,2
11,12,5,6,211.62,0.03,0,-19.82,-51.483,160.501,2
11,12,6,7,153.19,0,0,-69.83,-65.218,160.501,2
11,12,7,8,211.52,0,0,-45.11,-50.256,44.784,2
11,12,8,9,234.26,0.05,0,-69.48,-139.143,44.784,2
11,12,9,10,178.47,0.17,0,-148.4,-49.003,5.176,2
11,12,13,14,110.92,0.13,0,-4.34,-143.404,24.37,2
11,12,14,15,157.79,0.12,0,-18.89,-51.001,24.37,2
11,12,15,16,167.84,0,0,-6.89,-73.371,82.399,2
11,12,16,17,229.15,0.03,0,23.82,-50.086,82.399,2
11,12,17,18,173.49,0,0,-15.62,-73.05,277.784,2
11,12,18,19,198.75,0,0,8.85,-52.302,277.784,2
11,12,19,20,186.51,0.06,0,-8.1,-52.297,443.977,2
11,12,20,21,254.33,0,0,22.8,-49.92,443.977,2
11,12,21,22,223.75,0.12,0,-3.96,-32.211,447.733,2
11,12,22,23,278.07,0.12,0,2.58,-30.023,447.733,2
11,12,23,24,145.93,0.09,0,-10.27,-12.198,450.627,2
12,13,1,2,308.06,0.05,0,179.2,-36.757,494.792,2
12,13,2,3,372.62,0.07,0,10.51,-59.279,494.792,2
12,13,3,4,344.05,0.04,0,16.27,-52.287,343.764,2
12,13,4,5,307.26,0.03,0,-34,-66.709,343.764,2
12,13,5,6,308.29,0.03,0,-15.77,-50.542,173.056,2
12,13,6,7,225.55,0.04,0,-62.83,-59.165,173.056,2
12,13,7,8,316.41,0.05,0,-26.54,-50.084,59.674,2
12,13,8,9,339.26,0.05,0,-40.55,-107.404,59.674,2
12,13,9,10,274.95,0.38,0,-84.89,-50.37,13.813,2
12,13,10,11,170.4,0.1,0,-120.25,-124.869,13.813,2
12,13,14,15,173.75,0.36,0,-21.03,-168.78,18.311,2
12,13,15,16,207.63,0.37,0,-8,-50.423,18.311,2
12,13,16,17,306.13,0.04,0,25.14,-129.393,79.671,2
12,13,17,18,235.73,0.03,0,-15.56,-49.819,79.671,2
12,13,18,19,273.93,0,0,21.5,-80.998,195.074,2
12,13,19,20,277.92,0,0,-20.72,-51.361,195.074,2
12,13,20,21,373.93,0,0,22.63,-84.679,358.563,2
12,13,21,22,332.34,0.06,0,-4.12,-52.683,358.563,2
12,13,22,23,414.93,0.03,0,2.43,-67.9,508.959,2
12,13,23,24,216.98,0.05,0,-10.45,-26.631,508.959,2
13,14,1,2,197.39,0.09,0,178.29,-15.635,426.999,2
13,14,2,3,241.68,0.1,0,14.77,-24.885,426.999,2
13,14,3,4,222.78,0.04,0,15.22,-30.863,430.875,2
13,14,4,5,201.02,0.08,0,-30.46,-38.292,430.875,2
13,14,5,6,202.11,0,0,-13.43,-52.525,411.486,2
13,14,6,7,149.74,0.03,0,-59.14,-58.373,411.486,2
13,14,7,8,214.59,0.08,0,-16.79,-51.352,157.874,2
13,14,8,9,227.26,0.08,0,-31.89,-95.171,157.874,2
13,14,9,10,195.89,0.03,0,-62.2,-49.833,47.952,2
13,14,10,11,143.15,0.06,0,-34.1,-91.044,47.952,2
13,14,11,12,111.11,0.07,0,-187.66,-49.047,8.321,2
13,14,12,15,158.28,0.19,0,531.05,209.616,8.321,2
13,14,15,16,171.68,0.24,0,-20.78,-150.922,16.571,2
13,14,16,17,227.73,0.24,0,24.11,-50.051,16.571,2
13,14,17,18,170.66,0.03,0,-15.87,-90.033,99.441,2
13,14,18,19,193.45,0.03,0,14.16,-51.027,99.441,2
13,14,19,20,197.72,0,0,-13.02,-62.416,208.267,2
13,14,20,21,263.1,0.02,0,22.43,-51.91,208.267,2
13,14,21,22,236.85,0.05,0,-4.17,-60.578,404.975,2
13,14,22,23,293.26,0.06,0,2.09,-52.505,404.975,2
13,14,23,24,153.61,0.04,0,-10.38,-21.752,440.417,2
14,15,1,2,229.72,0.06,0,177.36,-14.579,435.453,2
14,15,2,3,280.73,0.08,0,18.96,-22.676,435.453,2
14,15,3,4,259.6,0.03,0,14.73,-27.426,438.105,2
14,15,4,5,234.19,0.08,0,-27.12,-32.989,438.105,2
14,15,5,6,240.95,0.03,0,-11,-46.933,440.584,2
14,15,6,7,177.65,0.05,0,-55.81,-49.434,440.584,2
14,15,7,8,261.46,0.04,0,-8.56,-52.071,210.221,2
14,15,8,9,273.17,0.04,0,-27.66,-87.045,210.221,2
14,15,9,10,240.36,0.04,0,-50.23,-49.845,78.18,2
14,15,10,11,180.15,0,0,-4.7,-74.717,78.18,2
14,15,11,12,159.07,0.12,0,-130.3,-50.262,23.824,2
14,15,12,13,174.41,0.08,0,-138.97,-220.431,23.824,2
14,15,13,16,197.46,0.12,0,550.49,123.464,3.929,2
14,15,16,17,218.7,0.25,0,-5.02,-45.581,3.929,2
14,15,17,18,180.75,0.03,0,-15.51,-106.418,44.392,2
14,15,18,19,212.75,0.04,0,11.18,-50.105,44.392,2
14,15,19,20,226.95,0.03,0,-9.19,-67.099,111.46,2
14,15,20,21,303.78,0,0,22.85,-51.322,111.46,2
14,15,21,22,280.69,0.03,0,-3.59,-63.757,239.773,2
14,15,22,23,346.7,0,0,2.46,-52.502,239.773,2
14,15,23,24,183.42,0.05,0,-10.12,-35.543,438.311,2
15,16,1,2,188.24,0.09,0,177.99,-11.213,510.879,2
15,16,2,3,234.14,0.05,0,22.17,-17.434,510.879,2
15,16,3,4,217.73,0.04,0,13.96,-20.731,513.302,2
15,16,4,5,200.02,0.08,0,-25.05,-24.758,513.302,2
15,16,5,6,204.19,0.06,0,-9.85,-33.854,515.664,2
15,16,6,7,155.05,0.08,0,-54.09,-35.348,515.664,2
15,16,7,8,230.65,0,0,-3.03,-52.255,358.723,2
15,16,8,9,242.94,0.03,0,-27.38,-82.56,358.723,2
15,16,9,10,221.18,0.03,0,-42.24,-51.146,152.557,2
15,16,10,11,173.94,0.03,0,6.7,-70.387,152.557,2
15,16,11,12,168.77,0.03,0,-101.4,-49.203,54.955,2
15,16,12,13,207.35,0.11,0,-101.57,-151.128,54.955,2
15,16,13,14,171.13,0.58,0,0.27,-45.741,5.038,2
15,16,14,17,159.55,0.24,0,470.14,127.934,5.038,2
15,16,17,18,120.39,0.16,0,-34.82,-156.772,24.545,2
15,16,18,19,152.78,0.16,0,8.05,-49.736,24.545,2
15,16,19,20,173.1,0.03,0,-7.25,-73.317,79.837,2
15,16,20,21,233.16,0.05,0,22.72,-49.377,79.837,2
15,16,21,22,221.68,0.04,0,-3.77,-67.75,201.633,2
15,16,22,23,271.54,0.03,0,2.17,-51.869,201.633,2
15,16,23,24,144.49,0.1,0,-10.38,-47.067,515.763,2
16,17,1,2,235.44,0.21,0,177.58,-9.21,412.92,2
16,17,2,3,300.37,0.22,0,24.86,-14.461,412.92,2
16,17,3,4,275.05,0.11,0,13.37,-16.948,422.768,2
16,17,4,5,251.94,0.18,0,-23.43,-19.758,422.768,2
16,17,5,6,265.68,0.07,0,-8.96,-27.563,430.228,2
16,17,6,7,198.19,0.05,0,-52.76,-27.416,430.228,2
16,17,7,8,302.44,0.08,0,1.1,-52.694,394.094,2
16,17,8,9,316.62,0.03,0,-27.94,-78.805,394.094,2
16,17,9,10,289.99,0,0,-36.49,-51.511,187.506,2
16,17,10,11,231.6,0.03,0,12.33,-65.825,187.506,2
16,17,11,12,231.3,0.07,0,-80.27,-49.687,80.984,2
16,17,12,13,300.94,0.05,0,-93.82,-129.291,80.984,2
16,17,13,14,226.99,0.29,0,66.41,-49.267,16.365,2
16,17,14,15,218.51,0.27,0,-178.06,-189.703,16.365,2
16,17,15,18,230.01,0.28,0,498.97,144.205,3.939,2
16,17,18,19,203.87,0.5,0,-3.66,-42.605,3.939,2
16,17,19,20,249.63,0.08,0,-6.95,-95.027,28.702,2
16,17,20,21,327.68,0.08,0,22.49,-49.895,28.702,2
16,17,21,22,320.42,0.04,0,-3.52,-73.028,85.92,2
16,17,22,23,385.36,0.03,0,2.2,-50.187,85.92,2
16,17,23,24,200.91,0.06,0,-10.41,-52.497,275.818,2
17,18,1,2,169.08,0.12,0,177.07,-5.598,424.396,2
17,18,2,3,199.97,0.2,0,27.34,-8.04,424.396,2
17,18,3,4,190.47,0.2,0,13.04,-9.572,431.021,2
17,18,4,5,175.2,0.15,0,-22,-11.006,431.021,2
17,18,5,6,181.74,0.15,0,-8.23,-14.316,424.642,2
17,18,6,7,139.02,0.08,0,-51.6,-14.236,424.642,2
17,18,7,8,214.39,0.06,0,4.53,-29.585,429.198,2
17,18,8,9,223.87,0,0,-28.39,-42.478,429.198,2
17,18,9,10,210.24,0.05,0,-32.17,-52.735,397.151,2
17,18,10,11,169.44,0.03,0,15.47,-63.749,397.151,2
17,18,11,12,175.46,0,0,-63.99,-51.775,194.681,2
17,18,12,13,231.41,0.04,0,-92.92,-119.503,194.681,2
17,18,13,14,170.56,0.04,0,85.83,-49.69,54.915,2
17,18,14,15,180.29,0.03,0,-131.97,-131.31,54.915,2
17,18,15,16,119.76,0.22,0,-109.96,-47.665,7.502,2
17,18,16,19,149.63,0.06,0,524.19,178.652,7.502,2
17,18,19,20,137.4,0.14,0,-26.29,-140.988,19.342,2
17,18,20,21,192.25,0.14,0,22.59,-49.316,19.342,2
17,18,21,22,207.5,0,0,-3.53,-84.806,77.04,2
17,18,22,23,244.97,0.03,0,2.05,-50.06,77.04,2
17,18,23,24,129.89,0.03,0,-10.38,-52.363,265.954,2
18,19,1,2,179.83,0.32,0,176.36,-5.176,442.692,2
18,19,2,3,228.09,0.26,0,29.33,-7.878,442.692,2
18,19,3,4,209.71,0.12,0,12.59,-8.968,451.427,2
18,19,4,5,195.87,0.24,0,-21.02,-10.31,451.427,2
18,19,5,6,204.78,0.12,0,-7.93,-13.292,445.352,2
18,19,6,7,156.58,0.14,0,-50.85,-12.936,445.352,2
18,19,7,8,243,0.1,0,7,-26.371,450.034,2
18,19,8,9,254.64,0.04,0,-29.45,-36.845,450.034,2
18,19,9,10,239.2,0.04,0,-28.97,-48.011,454,2
18,19,10,11,194.45,0.02,0,17.21,-55.754,454,2
18,19,11,12,201.34,0.03,0,-50.53,-51.797,271.556,2
18,19,12,13,274.42,0.04,0,-92.67,-112.954,271.556,2
18,19,13,14,195.95,0.05,0,92.1,-49.493,95.221,2
18,19,14,15,214.96,0.07,0,-113.24,-108.59,95.221,2
18,19,15,16,153.96,0.11,0,-56.44,-48.307,23.657,2
18,19,16,17,203.92,0.09,0,-68.33,-255.922,23.657,2
18,19,17,20,205.71,0.22,0,459.74,130.624,3.99,2
18,19,20,21,195.19,0.17,0,22.91,-41.315,3.99,2
18,19,21,22,252.75,0.07,0,-7.7,-107.702,32.129,2
18,19,22,23,286.08,0.05,0,2.29,-48.763,32.129,2
18,19,23,24,150.13,0.03,0,-10.28,-51.584,129.532,2
19,20,1,2,160.66,0.37,0,175.79,-3.898,443.111,2
19,20,2,3,194.22,0.16,0,31.35,-5.595,443.111,2
19,20,3,4,185.25,0.19,0,12.46,-6.52,451.153,2
19,20,4,5,168.77,0.16,0,-19.97,-7.213,451.153,2
19,20,5,6,181.58,0.14,0,-7.52,-9.719,459.026,2
19,20,6,7,137.57,0.28,0,-50,-9.203,459.026,2
19,20,7,8,219.05,0.09,0,9.37,-18.814,463.017,2
19,20,8,9,228.86,0.11,0,-30.04,-25.553,463.017,2
19,20,9,10,219.61,0.1,0,-25.99,-32.233,456.49,2
19,20,10,11,179.89,0.08,0,18.85,-36.305,456.49,2
19,20,11,12,190.61,0.09,0,-39.49,-52.265,434.159,2
19,20,12,13,267.6,0.08,0,-92.55,-110.065,434.159,2
19,20,13,14,193.78,0.07,0,92.91,-51.321,174.728,2
19,20,14,15,221.68,0,0,-102.66,-102.743,174.728,2
19,20,15,16,168.58,0.09,0,-32.39,-49.432,55.271,2
19,20,16,17,242.07,0.09,0,-21.42,-177.447,55.271,2
19,20,17,18,134.11,0.12,0,-84.88,-48.749,6.852,2
19,20,18,21,159.11,0.23,0,496.33,173.515,6.852,2
19,20,21,22,147.06,0.08,0,-43.71,-157.452,20.182,2
19,20,22,23,184.97,0.06,0,3.06,-49.51,20.182,2
19,20,23,24,102.97,0,0,-10.19,-49.909,91.361,2
20,21,1,2,207.95,0.26,0,175.06,-4.495,464.515,2
20,21,2,3,264.13,0.13,0,32.95,-6.717,464.515,2
20,21,3,4,241.98,0.11,0,12.17,-7.391,469.839,2
20,21,4,5,225.92,0.12,0,-19.28,-8.281,469.839,2
20,21,5,6,0.04,0,0,-7.46,-0.041,9999,2
20,21,6,7,0.03,0,0,-49.42,-0.038,9999,2
20,21,7,8,292.43,0.04,0,11.69,-19.866,466.126,2
20,21,8,9,307.19,0.07,0,-31.33,-26.561,466.126,2
20,21,9,10,294.25,0.07,0,-23.06,-33.05,465.775,2
20,21,10,11,243.72,0.07,0,20.14,-36.499,465.775,2
20,21,11,12,0.05,0,0,-27.43,-0.232,9999,2
20,21,12,13,0.07,0,0,-91.65,-0.467,9999,2
20,21,13,14,263.69,0.04,0,91.29,-52.138,208.711,2
20,21,14,15,304.19,0.03,0,-90.65,-96.233,208.711,2
20,21,15,16,232.81,0.1,0,-12.3,-49.655,80.406,2
20,21,16,17,326.19,0.07,0,-6.18,-139.14,80.406,2
20,21,17,18,192.84,0.22,0,-19.28,-50.51,19.749,2
20,21,18,19,192.94,0.03,0,2.01,-202.152,19.749,2
20,21,19,22,213.66,0.49,0,317.67,127.12,3.738,2
20,21,22,23,222.96,0.21,0,-3.4,-44.217,3.738,2
20,21,23,24,134.57,0.08,0,-9.97,-50.179,28.115,2
21,22,1,2,173.52,0.1,0,174.01,-3.185,460.243,2
