Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
2,3,21,22,145.61,0.14,0,2.43,-2.372,349.995,1
2,3,22,23,233.7,0.19,0,-14.19,-3.217,345.135,1
2,3,23,24,93.32,0.1,0,-2.23,-1.109,345.135,1
3,4,2,1,169.25,2.48,0,133.96,45.563,5.075,1
3,4,5,6,162.17,0.05,0,-1.05,-164.329,19.1,1
3,4,6,7,200.74,0.04,0,-14.09,-50.852,19.1,1
3,4,7,8,264.94,0,0,15.73,-103.496,73.634,1
3,4,8,9,263.05,0,0,-18.72,-51.38,73.634,1
3,4,9,10,480.87,0,0,5.22,-140.667,192.99,1
3,4,10,11,284.83,0,0,15.6,-52.076,192.99,1
3,4,11,12,301.03,0,0,-5.39,-62.447,328.464,1
3,4,12,13,350.6,0.03,0,20.29,-50.912,328.464,1
3,4,13,14,353.28,0.04,0,-21.56,-37.727,332.137,1
3,4,14,15,285.35,0.08,0,6.04,-22.854,332.137,1
3,4,15,16,382.68,0.07,0,0.74,-23.818,335.534,1
3,4,16,17,195.87,0.15,0,-2.12,-9.578,335.534,1
3,4,17,18,303.96,0.04,0,-6.7,-11.941,336.921,1
3,4,18,19,289.54,0.1,0,-6.7,-9.241,336.921,1
3,4,19,20,328.51,0.12,0,15.36,-8.619,336.271,1
3,4,20,21,204.74,0.22,0,-0.57,-4.476,336.271,1
3,4,21,22,215.32,0.31,0,2.61,-3.885,329.55,1
3,4,22,23,336.64,0.2,0,-14.34,-5.163,329.55,1
3,4,23,24,139.38,0.03,0,-2.39,-1.828,328.794,1
4,5,1,2,247.5,0.04,0,101.31,-49.661,15.129,1
4,5,2,3,171.09,1.16,0,-293.19,-137.315,15.129,1
4,5,3,6,232.49,0.23,0,587.77,167.896,4.538,1
4,5,6,7,195.52,0.2,0,-19.65,-47.066,4.538,1
4,5,7,8,291.02,0,0,14.41,-113.857,29.499,1
4,5,8,9,323.11,0,0,-19.34,-50.566,29.499,1
4,5,9,10,616.07,0.03,0,3.55,-153.358,93.844,1
4,5,10,11,363.51,0,0,16.61,-51.707,93.844,1
4,5,11,12,388.67,0.07,0,-7.03,-68.151,185.089,1
4,5,12,13,450.93,0.06,0,20.89,-52.712,185.089,1
4,5,13,14,451.11,0.04,0,-22.4,-62.931,315.548,1
4,5,14,15,370.93,0.09,0,5.81,-37.633,315.548,1
4,5,15,16,492.62,0.06,0,0.49,-38.162,321.248,1
4,5,16,17,248.98,0.08,0,-2.23,-14.837,321.248,1
4,5,17,18,396.74,0.08,0,-7.06,-18.814,325.372,1
4,5,18,19,377.76,0.07,0,-6.44,-14.331,325.372,1
4,5,19,20,425.77,0.13,0,15.56,-13.263,328.824,1
4,5,20,21,269.52,0.04,0,-0.88,-6.914,328.824,1
4,5,21,22,278.42,0.12,0,2.58,-6.015,332.296,1
4,5,22,23,441.75,0.08,0,-14.37,-8.037,332.296,1
4,5,23,24,176.66,0.35,0,-2.6,-2.756,335.275,1
5,6,1,2,196.84,0.08,0,140.98,-49.95,47.832,1
5,6,2,3,159.43,0.13,0,-23.07,-101.144,47.832,1
5,6,3,4,159.96,0.16,0,-281.51,-48.122,5.671,1
5,6,4,7,177.26,0.15,0,594.89,159.979,5.671,1
5,6,7,8,149.15,0.06,0,13.76,-160.968,20.344,1
5,6,8,9,187.28,0.06,0,-19.54,-50.531,20.344,1
5,6,9,10,383.54,0,0,4.43,-169.889,83.493,1
5,6,10,11,232.42,0.03,0,18.01,-51.475,83.493,1
5,6,11,12,251.48,0.05,0,-6.94,-69.492,182.31,1
5,6,12,13,304.3,0.05,0,22.29,-52.556,182.31,1
5,6,13,14,303.55,0.11,0,-21.7,-67.372,351.421,1
5,6,14,15,241.43,0.06,0,6.37,-37.509,351.421,1
5,6,15,16,331.07,0.09,0,0.93,-36.903,346.681,1
5,6,16,17,166.25,0.15,0,-2.06,-13.899,346.681,1
5,6,17,18,269.15,0.12,0,-7.13,-17.526,351.049,1
5,6,18,19,257.05,0.03,0,-6.09,-13.152,351.049,1
5,6,19,20,290.69,0.14,0,15.84,-12.027,354.834,1
5,6,20,21,181.86,0.14,0,-1.07,-6.113,354.834,1
5,6,21,22,193.14,0.15,0,2.6,-5.398,358.249,1
5,6,22,23,300.14,0.09,0,-14.32,-6.991,358.249,1
5,6,23,24,126.98,0.26,0,-2.77,-2.515,361.715,1
6,7,1,2,225.09,0.03,0,156.91,-50.907,85.262,1
6,7,2,3,190.32,0.03,0,30.05,-86.088,85.262,1
6,7,3,4,201.02,0.12,0,-104.06,-50.593,18.977,1
6,7,4,5,192.7,0.08,0,-240.26,-194.001,18.977,1
6,7,5,8,202.73,0.08,0,552.63,199.201,6.174,1
6,7,8,9,147.47,0.11,0,-25.52,-48.302,6.174,1
6,7,9,10,363.4,0,0,2.63,-191.501,39.733,1
6,7,10,11,240.24,0,0,18.36,-50.639,39.733,1
6,7,11,12,275.91,0.05,0,-8.18,-72.083,98.492,1
6,7,12,13,343.9,0,0,22.38,-51.341,98.492,1
6,7,13,14,344.74,0.04,0,-22.71,-96.881,296.643,1
6,7,14,15,281.91,0.03,0,5.99,-52.817,296.643,1
6,7,15,16,383.64,0.05,0,0.49,-64.949,382.948,1
6,7,16,17,196.66,0.13,0,-2.24,-24.215,382.948,1
6,7,17,18,319.21,0.03,0,-7.46,-29.267,380.208,1
6,7,18,19,308.99,0.08,0,-6.06,-21.792,380.208,1
6,7,19,20,348.42,0.04,0,15.92,-19.456,383.138,1
6,7,20,21,223.31,0.13,0,-1.29,-9.976,383.138,1
6,7,21,22,231.57,0.13,0,2.56,-8.482,386.642,1
6,7,22,23,371.07,0.04,0,-14.34,-11.193,386.642,1
6,7,23,24,150.08,0.11,0,-2.91,-3.796,389.033,1
7,8,1,2,262.87,0,0,164.81,-51.425,129.065,1
7,8,2,3,232.94,0,0,44.41,-79.749,129.065,1
7,8,3,4,266.25,0.05,0,-51.34,-50.389,35.673,1
7,8,4,5,287.53,0.04,0,-98.45,-136.041,35.673,1
7,8,5,6,149.19,0.13,0,-253.39,-48.491,6.127,1
7,8,6,9,211.25,0.16,0,594.16,205.989,6.127,1
7,8,9,10,228.99,0.16,0,-3.74,-255.077,20.997,1
7,8,10,11,183.36,0.17,0,17.68,-51.062,20.997,1
7,8,11,12,243.38,0.03,0,-8.68,-77.243,59.825,1
7,8,12,13,318.91,0.03,0,22.78,-50.607,59.825,1
7,8,13,14,327.26,0.05,0,-22.5,-97.92,197.403,1
7,8,14,15,279.38,0.05,0,6.22,-52.247,197.403,1
7,8,15,16,378.02,0.08,0,0.82,-92.903,389.134,1
7,8,16,17,196.88,0.06,0,-2.13,-33.869,389.134,1
7,8,17,18,324.14,0.05,0,-7.49,-41.046,393.835,1
7,8,18,19,314.75,0.06,0,-5.89,-29.892,393.835,1
7,8,19,20,361.99,0.07,0,16.16,-26.666,397.136,1
7,8,20,21,231.94,0.08,0,-1.4,-13.425,397.136,1
7,8,21,22,244.34,0.11,0,2.56,-11.372,399.16,1
7,8,22,23,390.59,0.08,0,-14.29,-14.77,399.16,1
7,8,23,24,159.12,0.13,0,-3,-4.937,397.707,1
8,9,1,2,233.21,0.05,0,168.99,-52.185,236.203,1
8,9,2,3,213.84,0.04,0,50.37,-76.561,236.203,1
8,9,3,4,264.3,0.06,0,-29.95,-50.106,71.469,1
8,9,4,5,319.42,0.04,0,-75.16,-121.109,71.469,1
8,9,5,6,188.22,0.15,0,-113.66,-50.685,20.303,1
8,9,6,7,147.65,0.13,0,-173.05,-159.035,20.303,1
8,9,7,10,157.2,0.08,0,528.49,227.012,9.073,1
8,9,10,11,104.59,0.06,0,17.63,-50.346,9.073,1
8,9,11,12,165.6,0.03,0,-9.09,-84.078,38.281,1
8,9,12,13,248.45,0.05,0,23.09,-50.458,38.281,1
8,9,13,14,262.29,0,0,-22.77,-103.916,149.36,1
8,9,14,15,229.5,0.04,0,6.18,-51.958,149.36,1
8,9,15,16,312.37,0.08,0,0.52,-122.59,414.263,1
8,9,16,17,164.74,0.06,0,-2.26,-43.101,414.263,1
8,9,17,18,275.25,0.06,0,-7.73,-50.535,415.294,1
8,9,18,19,269.53,0.1,0,-5.87,-35.99,415.294,1
8,9,19,20,311.99,0.05,0,16.23,-30.818,409.627,1
8,9,20,21,202.04,0.08,0,-1.54,-15.352,409.627,1
8,9,21,22,213.3,0.08,0,2.53,-12.771,410.784,1
8,9,22,23,344.35,0.1,0,-14.3,-16.493,410.784,1
8,9,23,24,139.82,0.12,0,-3.1,-5.478,413.536,1
9,10,1,2,408.65,0.06,0,171.34,-51.963,201.333,1
9,10,2,3,380.69,0.03,0,53.5,-72.609,201.333,1
9,10,3,4,487.15,0.03,0,-18.64,-50.252,68.055,1
9,10,4,5,614.91,0.03,0,-70.94,-111.006,68.055,1
9,10,5,6,389.88,0.1,0,-59.93,-50.717,24.52,1
9,10,6,7,365.65,0.11,0,-69.58,-118.912,24.52,1
9,10,7,8,231.57,0.35,0,-192.21,-45.957,3.741,1
9,10,8,11,286.39,0.25,0,583.48,170.511,3.741,1
9,10,11,12,213.08,0.12,0,-17.08,-110.258,9.754,1
9,10,12,13,389.02,0.06,0,19.64,-50.324,9.754,1
9,10,13,14,451.31,0.03,0,-22.81,-107.346,44.835,1
9,10,14,15,425.8,0.03,0,6.27,-50.639,44.835,1
9,10,15,16,575.45,0.04,0,0.97,-155.58,178.368,1
9,10,16,17,308.86,0.07,0,-2.11,-52.19,178.368,1
9,10,17,18,522.95,0.05,0,-7.59,-76.363,231.208,1
9,10,18,19,512.83,0.03,0,-5.75,-52.419,231.208,1
9,10,19,20,605.06,0.08,0,17.34,-80.092,411.69,1
9,10,20,21,392.3,0.06,0,-1.58,-38.946,411.69,1
9,10,21,22,418.22,0.03,0,2.59,-32.189,414.922,1
9,10,22,23,678.41,0.05,0,-14.21,-41.025,414.922,1
9,10,23,24,273.6,0.13,0,-3.14,-13.219,414.366,1
10,11,1,2,230.98,0.11,0,172.39,-42.692,418.087,1
10,11,2,3,216.52,0.1,0,55.07,-57.172,418.087,1
10,11,3,4,282.54,0.03,0,-11.94,-51.658,192.994,1
10,11,4,5,354.68,0.03,0,-70.92,-103.754,192.994,1
10,11,5,6,231.39,0.04,0,-29.22,-50.017,81.49,1
10,11,6,7,236.3,0,0,-46.8,-102.155,81.49,1
10,11,7,8,181.96,0.15,0,-92.88,-50.443,20.902,1
10,11,8,9,103.03,0.11,0,-99.89,-114.255,20.902,1
10,11,9,12,168.6,0.13,0,471.13,137.198,5.113,1
10,11,12,13,175.81,0.2,0,22.89,-47.689,5.113,1
10,11,13,14,220.67,0.03,0,-21.71,-126.621,43.263,1
10,11,14,15,219.21,0.04,0,6.81,-50.311,43.263,1
10,11,15,16,313.79,0.03,0,0.66,-165.041,198.282,1
10,11,16,17,173.09,0.03,0,-2.24,-52.022,198.282,1
10,11,17,18,302.88,0.03,0,-7.87,-79.287,276.325,1
10,11,18,19,300.62,0.06,0,-5.76,-52.464,276.325,1
10,11,19,20,357.6,0.03,0,16.9,-67.01,423.856,1
10,11,20,21,234.6,0.06,0,-1.76,-31.972,423.856,1
10,11,21,22,252.76,0.06,0,2.5,-25.954,425.825,1
10,11,22,23,413.62,0.04,0,-14.3,-32.671,425.825,1
10,11,23,24,170.44,0.07,0,-3.26,-10.653,428.858,1
11,12,1,2,234.45,0.03,0,172.89,-31.422,416.848,1
11,12,2,3,223.1,0.1,0,56.26,-41.114,416.848,1
11,12,3,4,300.69,0.03,0,-7.18,-52.192,274.832,1
11,12,4,5,382.75,0.03,0,-70.82,-99.653,274.832,1
11,12,5,6,252.52,0.05,0,-10.65,-51.241,133.87,1
11,12,6,7,274.69,0.06,0,-40.06,-97.542,133.87,1
11,12,7,8,243.62,0.07,0,-54.45,-50.287,38.909,1
11,12,8,9,165.1,0.04,0,-9.04,-85.201,38.909,1
11,12,9,10,211.87,0.26,0,-217.12,-46.759,4.16,1
11,12,13,14,129.29,0.03,0,-20.61,-163.544,23.844,1
11,12,14,15,159.86,0.06,0,7.24,-50.553,23.844,1
11,12,15,16,248.63,0.03,0,1.57,-175.621,133.145,1
11,12,16,17,145.92,0,0,-1.98,-51.535,133.145,1
11,12,17,18,266.72,0.03,0,-7.67,-82.228,203.39,1
11,12,18,19,269.23,0.03,0,-5.48,-51.876,203.39,1
11,12,19,20,327.89,0.05,0,17.77,-89.406,431.736,1
11,12,20,21,217.6,0.03,0,-1.72,-41.534,431.736,1
11,12,21,22,238.47,0.05,0,2.57,-32.999,430.39,1
11,12,22,23,394.71,0.03,0,-14.15,-40.965,430.39,1
11,12,23,24,163.52,0.03,0,-3.28,-12.926,426.169,1
12,13,1,2,276.18,0.06,0,172.9,-29.2,438.447,1
12,13,2,3,263.1,0.1,0,56.95,-37.09,438.447,1
12,13,3,4,353.78,0.06,0,-3.83,-52.427,335.196,1
12,13,4,5,447.05,0.03,0,-71.57,-94.64,335.196,1
12,13,5,6,307.78,0,0,1.63,-51.54,176.761,1
12,13,6,7,344.44,0,0,-37.4,-92.284,176.761,1
12,13,7,8,321.11,0.03,0,-34.86,-50.036,58.744,1
12,13,8,9,249.31,0.05,0,19.3,-77.699,58.744,1
12,13,9,10,388.28,0.15,0,-163.83,-50.392,9.785,1
12,13,10,11,176.84,0.09,0,-118.36,-91.801,9.785,1
12,13,14,15,125.07,0.24,0,-4.54,-112.178,16.907,1
12,13,15,16,226.33,0.22,0,0.59,-50.75,16.907,1
12,13,16,17,147.55,0.05,0,-1.48,-51.727,66.08,1
12,13,17,18,286.3,0.03,0,-7.46,-50.184,66.08,1
12,13,18,19,292.41,0,0,-5.26,-65.414,147.588,1
12,13,19,20,368.61,0.02,0,16.81,-51.539,147.588,1
12,13,20,21,245.58,0,0,-1.64,-67.979,438.291,1
12,13,21,22,273.33,0.03,0,2.35,-52.963,438.291,1
12,13,22,23,458.11,0.05,0,-14.05,-65.417,444.128,1
12,13,23,24,188.22,0,0,-3.51,-20.158,444.128,1
13,14,1,2,274.23,0.05,0,172.68,-22.839,448.986,1
13,14,2,3,263.29,0.08,0,57.37,-28.506,448.986,1
13,14,3,4,356.8,0.06,0,-1.48,-52.354,456.367,1
13,14,4,5,448.95,0.03,0,-72.42,-90.58,456.367,1
13,14,5,6,308.01,0.04,0,9.53,-52.007,267.349,1
13,14,6,7,347.25,0.05,0,-36.09,-87.948,267.349,1
13,14,7,8,331.85,0,0,-23.93,-50.039,99.482,1
13,14,8,9,265.92,0.02,0,26.34,-70.171,99.482,1
13,14,9,10,452.39,0.18,0,-140.1,-49.877,20.782,1
13,14,10,11,223.8,0.19,0,-55.35,-61.686,20.782,1
13,14,11,12,129.91,0.16,0,-40.03,-48.141,6.985,1
13,14,12,15,197.15,0.19,0,455.83,219.188,6.985,1
13,14,15,16,193.7,0.15,0,-0.03,-255.865,24.899,1
13,14,16,17,151.7,0.15,0,-2.08,-50.095,24.899,1
13,14,17,18,321.15,0.03,0,-6.89,-96.97,56.916,1
13,14,18,19,331.94,0,0,-4.24,-50.114,56.916,1
13,14,19,20,431.78,0.04,0,18.68,-127.321,194.538,1
13,14,20,21,282.58,0,0,-1.85,-52.079,194.538,1
13,14,21,22,319.26,0.03,0,2.49,-52.185,258.807,1
13,14,22,23,533.32,0.04,0,-14.16,-61.022,258.807,1
13,14,23,24,218.97,0.04,0,-3.45,-32.284,458.547,1
14,15,1,2,205.56,0.04,0,172.43,-14.277,476.561,1
14,15,2,3,198.19,0.09,0,57.81,-17.52,476.561,1
14,15,3,4,282.86,0.08,0,0.73,-32.672,478.989,1
14,15,4,5,359.73,0.09,0,-73.05,-55.401,478.989,1
14,15,5,6,240.52,0.06,0,16.11,-51.171,481.228,1
14,15,6,7,276.09,0.05,0,-35.04,-83.911,481.228,1
14,15,7,8,276.05,0.03,0,-16.02,-51.451,196.738,1
14,15,8,9,226.08,0.06,0,28.62,-67.418,196.738,1
14,15,9,10,415.82,0.06,0,-125,-49.934,45.271,1
14,15,10,11,216.4,0.07,0,-26.28,-51.974,45.271,1
14,15,11,12,157.23,0.1,0,23.14,-50.799,24.361,1
14,15,12,13,122.29,0.1,0,-206.95,-158.043,24.361,1
14,15,13,16,128.21,0.21,0,514.56,336.357,16.484,1
14,15,16,17,58.36,0.19,0,-1.96,-51.036,16.484,1
14,15,17,18,170.09,0.04,0,-6.67,-109.076,48.351,1
14,15,18,19,195.31,0.07,0,-3.22,-50.098,48.351,1
14,15,19,20,266.97,0.06,0,18.53,-133.596,188.651,1
14,15,20,21,181.16,0,0,-1.82,-51.802,188.651,1
14,15,21,22,209.81,0.03,0,2.53,-51.991,261.579,1
14,15,22,23,356.03,0.03,0,-14.09,-58.819,261.579,1
14,15,23,24,151.87,0.08,0,-3.47,-32.37,482.128,1
15,16,1,2,281.6,0.07,0,172.21,-16.404,499.618,1
15,16,2,3,276.83,0.07,0,58.06,-20.158,499.618,1
15,16,3,4,384.28,0.06,0,2.43,-35.848,502.894,1
15,16,4,5,486.94,0.04,0,-74.04,-59.051,502.894,1
15,16,5,6,334.52,0.05,0,21.03,-52.525,488.35,1
15,16,6,7,383.99,0.03,0,-34.51,-82.903,488.35,1
15,16,7,8,381.26,0.03,0,-10.44,-51.556,214.107,1
15,16,8,9,314.94,0.06,0,29.33,-63.88,214.107,1
15,16,9,10,574.56,0.04,0,-114.65,-51.219,58.812,1
15,16,10,11,318.26,0.06,0,-10.38,-49.65,58.812,1
15,16,11,12,250.89,0.04,0,41.99,-49.877,37.473,1
15,16,12,13,226.02,0.03,0,-151.1,-112.331,37.473,1
15,16,13,14,192.95,0.48,0,-119.67,-45.846,4.479,1
15,16,14,17,244.15,0.22,0,530.17,174.036,4.479,1
15,16,17,18,231.18,0.17,0,-14.81,-163.251,13.311,1
15,16,18,19,283.31,0.19,0,40.02,-50.016,13.311,1
15,16,19,20,443.19,0.07,0,-21.1,-147.953,62.927,1
15,16,20,21,298.31,0.03,0,-1.42,-49.793,62.927,1
15,16,21,22,355.14,0.03,0,3.02,-49.83,92.568,1
15,16,22,23,602.57,0,0,-13.52,-52.842,92.568,1
15,16,23,24,251.65,0.04,0,-3.53,-52.306,329.102,1
16,17,1,2,140.59,0.13,0,171.96,-6.574,493.613,1
16,17,2,3,134.83,0.03,0,58.34,-7.76,493.613,1
16,17,3,4,197.15,0.05,0,4.02,-14.277,496.892,1
16,17,4,5,245.81,0,0,-74.77,-22.657,496.892,1
16,17,5,6,169.48,0.03,0,25.03,-20.439,500.112,1
16,17,6,7,196.2,0.05,0,-34.04,-31.549,500.112,1
16,17,7,8,198.29,0.06,0,-6.64,-44.075,502.79,1
16,17,8,9,165.34,0.05,0,29.32,-52.502,502.79,1
16,17,9,10,306.72,0,0,-107.8,-56.445,194.258,1
16,17,10,11,174.62,0,0,-0.59,-51.418,194.258,1
16,17,11,12,146.36,0.03,0,47.5,-51.155,131.762,1
16,17,12,13,146.86,0.03,0,-127.04,-102.657,131.762,1
16,17,13,14,150.12,0.16,0,-74.87,-50.147,25.187,1
16,17,14,15,58.9,0.16,0,-88.67,-78.7,25.187,1
16,17,15,18,106.32,0.25,0,490.71,171.437,10.131,1
16,17,18,19,91.9,0.25,0,53.81,-49.393,10.131,1
16,17,19,20,182.02,0.09,0,-30.78,-169.345,70.147,1
16,17,20,21,133.62,0.03,0,-1.41,-49.726,70.147,1
16,17,21,22,169.51,0.03,0,2.93,-50.437,112.175,1
16,17,22,23,295.47,0.04,0,-13.64,-50.238,112.175,1
16,17,23,24,126.28,0.04,0,-3.52,-52.783,441.205,1
17,18,1,2,222.69,0.11,0,171.57,-7.894,454.347,1
17,18,2,3,215.59,0.06,0,58.53,-9.28,454.347,1
17,18,3,4,305.71,0.06,0,5.32,-16.296,457.185,1
17,18,4,5,392.6,0.08,0,-75.66,-26.16,457.185,1
17,18,5,6,271.78,0,0,28.25,-23.258,461.344,1
17,18,6,7,320.05,0.04,0,-33.89,-35.605,461.344,1
17,18,7,8,327,0,0,-3.85,-48.812,464.266,1
17,18,8,9,277.55,0.04,0,29.09,-56.968,464.266,1
17,18,9,10,521.46,0.05,0,-101.86,-58.14,176.535,1
17,18,10,11,307.05,0.03,0,7.14,-51.351,176.535,1
17,18,11,12,268.88,0,0,49.51,-51.114,125.417,1
17,18,12,13,286.31,0.06,0,-109.29,-95.25,125.417,1
17,18,13,14,319.69,0.03,0,-61.15,-50.189,29.592,1
17,18,14,15,172.3,0,0,-41.09,-67.624,29.592,1
17,18,15,16,231.55,0.36,0,-126.68,-44.953,3.659,1
17,18,16,19,214.46,0.35,0,630.81,124.908,3.659,1
17,18,19,20,185.11,0,0,-88.56,-250.642,25.522,1
17,18,20,21,149.58,0.06,0,-1.48,-50.633,25.522,1
17,18,21,22,216.87,0.03,0,3.26,-54.296,47.193,1
17,18,22,23,401.35,0,0,-13.37,-50.242,47.193,1
17,18,23,24,176.46,0.06,0,-3.49,-51.836,193.801,1
18,19,1,2,197.77,0.24,0,171.14,-5.204,404.742,1
18,19,2,3,193.4,0.42,0,58.69,-6.107,404.742,1
18,19,3,4,274.36,0.21,0,6.47,-10.742,413.307,1
18,19,4,5,349.5,0.14,0,-76.52,-16.843,413.307,1
18,19,5,6,244.95,0.14,0,30.96,-14.961,419.059,1
18,19,6,7,288.77,0.12,0,-33.85,-22.447,419.059,1
18,19,7,8,296.19,0.08,0,-1.71,-29.734,416.305,1
18,19,8,9,253.01,0.1,0,28.9,-33.866,416.305,1
18,19,9,10,475.99,0.04,0,-97.42,-61.274,291.181,1
18,19,10,11,284.07,0.03,0,12.66,-52.241,291.181,1
18,19,11,12,253,0.04,0,49.61,-51.931,216.669,1
18,19,12,13,273,0.05,0,-96.54,-89.658,216.669,1
18,19,13,14,309.19,0.11,0,-55.42,-49.826,60.753,1
18,19,14,15,185.72,0.09,0,-20.71,-59.858,60.753,1
18,19,15,16,271.35,0.32,0,-100.68,-49.292,13.697,1
18,19,16,17,88.94,0.32,0,-43,-64.63,13.697,1
18,19,17,20,155.26,0.09,0,484.24,198.651,8.039,1
18,19,20,21,112.72,0.08,0,-2.08,-48.073,8.039,1
18,19,21,22,204.57,0.14,0,2.55,-63.557,23.425,1
18,19,22,23,403.56,0.15,0,-14.08,-50.152,23.425,1
18,19,23,24,178.45,0.03,0,-3.46,-51.419,108.63,1
19,20,1,2,247.08,0.21,0,170.8,-5.853,432.663,1
19,20,2,3,227.95,0.16,0,58.97,-6.412,432.663,1
19,20,3,4,345.48,0.21,0,7.73,-11.884,440.888,1
19,20,4,5,433.54,0.17,0,-77.02,-18.108,440.888,1
19,20,5,6,306.28,0.08,0,33.57,-15.962,446.988,1
19,20,6,7,359.69,0.08,0,-33.5,-23.433,446.988,1
19,20,7,8,379.76,0.15,0,0.38,-30.981,439.789,1
19,20,8,9,324.49,0.13,0,29.18,-34.413,439.789,1
19,20,9,10,624.33,0.1,0,-93.11,-63.745,317.549,1
19,20,10,11,375.49,0.09,0,17.56,-52.715,317.549,1
19,20,11,12,342.8,0.07,0,49.87,-52.484,242.417,1
19,20,12,13,382.95,0.07,0,-85.7,-87.945,242.417,1
19,20,13,14,446.72,0,0,-51.2,-49.969,73.798,1
19,20,14,15,282.17,0.07,0,-5.07,-55.236,73.798,1
19,20,15,16,458.24,0.09,0,-95.85,-50.294,20.688,1
19,20,16,17,188.86,0.08,0,5.94,-51.821,20.688,1
19,20,17,18,186.2,0.29,0,3.25,-46.469,4.704,1
19,20,18,21,211.27,0.14,0,381.7,158.176,4.704,1
19,20,21,22,143.84,0.13,0,2.6,-82.498,10.811,1
19,20,22,23,345.45,0.13,0,-14.1,-49.533,10.811,1
19,20,23,24,173.49,0.04,0,-2.97,-50.135,54.471,1
20,21,1,2,148.04,0.13,0,170.27,-3.357,487.29,1
20,21,2,3,144.54,0.19,0,58.99,-3.856,487.29,1
20,21,3,4,210.59,0.06,0,8.54,-6.721,490.872,1
20,21,4,5,268.62,0.09,0,-78.08,-10.287,490.872,1
20,21,5,6,188.92,0.1,0,35.41,-8.851,494.532,1
20,21,6,7,225.11,0.06,0,-33.86,-12.98,494.532,1
20,21,7,8,236.76,0,0,1.36,-17.174,497.676,1
20,21,8,9,204.79,0.05,0,28.66,-18.906,497.676,1
20,21,9,10,392.95,0.05,0,-90.8,-47.378,499.998,1
20,21,10,11,239.51,0.07,0,20.4,-38.504,499.998,1
20,21,11,12,220.76,0.05,0,48.96,-49.089,502.982,1
20,21,12,13,247.09,0.04,0,-78.98,-78.494,502.982,1
20,21,13,14,282.47,0.03,0,-48.37,-51.384,192.02,1
20,21,14,15,185.22,0.03,0,6.19,-53.91,192.02,1
20,21,15,16,299.85,0.08,0,-95.76,-55.053,69.215,1
20,21,16,17,135.02,0.1,0,30.6,-49.58,69.215,1
20,21,17,18,150.04,0.09,0,48.91,-50.643,25.45,1
20,21,18,19,115.43,0.11,0,159.21,-155.846,25.45,1
20,21,19,22,154.54,0.34,0,119.46,125.359,5.097,1
20,21,22,23,173.16,0.1,0,-13.83,-46.821,5.097,1
20,21,23,24,102.3,0.03,0,-3.17,-49.858,36.745,1
21,22,1,2,153.98,0.15,0,169.85,-3.014,490.681,1
