Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
23,24,9,10,2.65,4.42,0,-161.68,-0.102,329.066,Pro-24skip
23,24,10,11,5.7,1.82,0,19.65,-0.273,329.066,Pro-24skip
23,24,11,12,9.8,0.17,0,126.08,-0.601,330.57,Pro-24skip
23,24,12,13,8.69,0.81,0,-54.54,-0.693,330.57,Pro-24skip
23,24,13,14,9.09,0.49,0,-0.31,-0.97,331.682,Pro-24skip
23,24,14,15,7.44,0.24,0,-54.23,-1.09,331.682,Pro-24skip
23,24,15,16,8.32,0.11,0,68.57,-1.752,333.212,Pro-24skip
23,24,16,17,9.55,0.15,0,-80.68,-3.014,333.212,Pro-24skip
23,24,17,18,10.06,0.08,0,-71.68,-5.102,334.496,Pro-24skip
23,24,18,19,11.74,0.05,0,33.98,-10.415,334.496,Pro-24skip
23,24,19,20,13.74,0.03,0,-5.99,-24.444,335.422,Pro-24skip
23,24,20,21,16.65,0,0,1.87,-74.075,335.422,Pro-24skip
23,24,21,22,21.85,0,0,-147.77,-50.354,43.432,Pro-24skip
