Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
21,22,6,7,86.65,0.08,0,-56.57,-2.769,337.328,3
21,22,7,8,82.97,0.1,0,-39.92,-3.236,334.538,3
21,22,8,9,91.15,0.09,0,-21.49,-4.444,334.538,3
21,22,9,10,92.07,0.1,0,-15.54,-5.643,330.413,3
21,22,10,11,112.44,0.06,0,-38.63,-8.959,330.413,3
21,22,11,12,112.07,0.12,0,34.68,-11.925,330.933,3
21,22,12,13,134.35,0.07,0,-87.49,-19.656,330.933,3
21,22,13,14,114.16,0.03,0,78.18,-23.92,331.748,3
21,22,14,15,172.27,0.06,0,-26.97,-54.142,331.748,3
21,22,15,16,216.56,0.03,0,16.46,-51.572,157.109,3
21,22,16,17,211.22,0.04,0,26.13,-88.024,157.109,3
21,22,17,18,303.13,0,0,-3.31,-50.659,31.501,3
21,22,18,19,150.43,0.03,0,14.68,-62.85,31.501,3
21,22,19,20,120.13,0.12,0,187.45,-50.319,7.896,3
21,22,23,24,216.29,0.11,0,14.37,-48.644,4.239,3
22,23,1,2,115.95,0.98,0,284.68,-1.385,346.653,3
22,23,2,3,93.8,0.35,0,-62.24,-1.297,346.653,3
22,23,3,4,160.25,0.1,0,-57.08,-2.601,348.711,3
22,23,4,5,106.4,0.28,0,51.35,-2.031,348.711,3
22,23,5,6,150.13,0.24,0,-3.13,-3.424,350.791,3
22,23,6,7,126.15,0.13,0,-56.71,-3.452,350.791,3
22,23,7,8,119.91,0.11,0,-39.88,-4.012,353.189,3
22,23,8,9,121.35,0.08,0,-20.44,-4.997,353.189,3
22,23,9,10,133.7,0.12,0,-14.13,-6.911,354.668,3
22,23,10,11,158.74,0.09,0,-38.36,-10.443,354.668,3
22,23,11,12,159.47,0.06,0,34.38,-13.731,357.046,3
22,23,12,13,194.04,0.04,0,-85.79,-22.276,357.046,3
22,23,13,14,160.16,0.07,0,82.17,-25.357,358.117,3
22,23,14,15,244.36,0.06,0,-22.3,-55.268,358.117,3
22,23,15,16,308.81,0.05,0,20.94,-51.581,176.318,3
22,23,16,17,290.11,0.03,0,27.62,-77.534,176.318,3
22,23,17,18,431.87,0.05,0,11.51,-58.194,50.799,3
22,23,18,19,187.64,0.04,0,15.42,-50.569,50.799,3
22,23,19,20,147.71,0.02,0,152.89,-50.653,25.855,3
22,23,20,21,310.57,0,0,7.47,-425.988,25.855,3
23,24,1,2,192.11,0.51,0,284.9,-1.853,321.914,3
23,24,2,3,164.55,0.29,0,-61.97,-1.825,321.914,3
23,24,3,4,270.3,0.09,0,-57.51,-3.624,336.145,3
23,24,4,5,182.9,0.33,0,52.22,-2.861,336.145,3
23,24,5,6,252.38,0.09,0,-2.89,-4.607,333.382,3
23,24,6,7,213.85,0.1,0,-56.88,-4.635,333.382,3
23,24,7,8,210.05,0.09,0,-39.87,-5.417,330.565,3
23,24,8,9,214.3,0.08,0,-19.66,-6.711,330.565,3
23,24,9,10,225.32,0.07,0,-13.16,-8.669,329.994,3
23,24,10,11,284.42,0.08,0,-38.14,-13.679,329.994,3
23,24,11,12,274.19,0,0,34.06,-16.846,331.216,3
23,24,12,13,338.2,0.05,0,-84.55,-27.012,331.216,3
23,24,13,14,282.79,0.03,0,84.81,-30.221,332.37,3
23,24,14,15,443.86,0,0,-18.98,-65.221,332.37,3
23,24,15,16,539.35,0.04,0,23.78,-51.556,151.35,3
23,24,16,17,538.42,0.05,0,27.53,-77.2,151.35,3
23,24,17,18,781.98,0,0,19.02,-61.691,52.047,3
23,24,18,19,366.01,0.04,0,12.69,-50.531,52.047,3
23,24,19,20,287.22,0,0,136.44,-50.656,33.245,3
23,24,20,21,592.2,0.04,0,-4.2,-261.117,33.245,3
23,24,21,22,219.8,0.07,0,-342.75,-47.789,4.098,3
