Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
18,19,9,10,8.42,0.24,0,-131.33,-1.16,311.604,Pro-24skip
18,19,10,11,10.94,0.26,0,-25.19,-2.152,311.604,Pro-24skip
18,19,11,12,12.96,0,0,61.4,-3.809,310.252,Pro-24skip
18,19,12,13,13.63,0.07,0,-87.74,-6.409,310.252,Pro-24skip
18,19,13,14,13.67,0.13,0,30.54,-11.276,310.906,Pro-24skip
18,19,14,15,10.93,0.06,0,-79.34,-18.035,310.906,Pro-24skip
18,19,15,16,12.86,0.03,0,-94.38,-50.968,298.751,Pro-24skip
18,19,16,17,20.24,0.05,0,-44.2,-320.793,298.751,Pro-24skip
18,19,17,20,17.66,0.02,0,394.68,130.56,46.45,Pro-24skip
18,19,20,21,20.47,0,0,3.18,-50.448,46.45,Pro-24skip
18,19,21,22,13.79,0.06,0,3.11,-56.871,311.042,Pro-24skip
18,19,22,23,12.39,0.06,0,9.4,-20.441,311.042,Pro-24skip
18,19,23,24,11.55,0.02,0,10.16,-9.585,312.764,Pro-24skip
19,20,1,2,16.01,1.41,0,60.34,-0.254,290.089,Pro-24skip
19,20,2,3,-1.35,17.34,0,86.32,0.025,290.089,Pro-24skip
19,20,3,4,8.22,2.05,0,15.96,-0.188,292.359,Pro-24skip
19,20,4,5,6.66,2.11,0,-26.61,-0.184,292.359,Pro-24skip
19,20,5,6,6.66,0.26,0,26.4,-0.229,294.589,Pro-24skip
19,20,6,7,6.52,1.87,0,-21.04,-0.28,294.589,Pro-24skip
19,20,7,8,3.64,0.22,0,-13.7,-0.2,296.432,Pro-24skip
19,20,8,9,7.2,1.26,0,31.97,-0.515,296.432,Pro-24skip
19,20,9,10,11.34,0.18,0,-134.39,-1.087,298.165,Pro-24skip
19,20,10,11,8.27,0.22,0,-22.35,-1.09,298.165,Pro-24skip
19,20,11,12,11.53,0.05,0,63.17,-2.181,299.6,Pro-24skip
19,20,12,13,11.94,0,0,-85.34,-3.389,299.6,Pro-24skip
19,20,13,14,11.94,0.03,0,43.75,-5.424,299.604,Pro-24skip
19,20,14,15,9.28,0.08,0,-70.98,-7.375,299.604,Pro-24skip
19,20,15,16,10.24,0.03,0,-64.97,-16.357,300.975,Pro-24skip
19,20,16,17,13.63,0.06,0,19.39,-54.425,300.975,Pro-24skip
19,20,17,18,20.24,0.03,0,-92.21,-50.634,47.159,Pro-24skip
19,20,18,21,16.93,0.04,0,369.45,127.034,47.159,Pro-24skip
19,20,21,22,18.31,0.04,0,3.62,-272.33,280.417,Pro-24skip
19,20,22,23,14.16,0.05,0,9.02,-52.654,280.417,Pro-24skip
19,20,23,24,12.9,0.04,0,10.51,-20.547,300.28,Pro-24skip
20,21,1,2,20.64,0.2,0,60.09,-0.277,287.929,Pro-24skip
20,21,2,3,-3.43,8.12,0,86.37,0.054,287.929,Pro-24skip
20,21,3,4,11.71,0.26,0,16.8,-0.219,288.244,Pro-24skip
20,21,4,5,3.68,5.48,0,-25.15,-0.083,288.244,Pro-24skip
20,21,5,6,8.25,2.03,0,26.8,-0.226,288.79,Pro-24skip
20,21,6,7,5.19,2.81,0,-20.25,-0.175,288.79,Pro-24skip
20,21,7,8,13.1,0.22,0,-12.38,-0.553,289.675,Pro-24skip
20,21,8,9,0.53,27.48,0,34.42,-0.029,289.675,Pro-24skip
20,21,9,10,10.07,0.21,0,-137.44,-0.706,290.564,Pro-24skip
20,21,10,11,7.18,0.88,0,-20.08,-0.671,290.564,Pro-24skip
20,21,11,12,11.52,0.08,0,64.16,-1.481,290.9,Pro-24skip
20,21,12,13,10.64,0.24,0,-83.61,-1.955,290.9,Pro-24skip
20,21,13,14,11.64,0.13,0,52.8,-3.214,291.408,Pro-24skip
20,21,14,15,8.51,0.12,0,-65.58,-3.758,291.408,Pro-24skip
20,21,15,16,9.51,0.12,0,-46,-7.372,292.362,Pro-24skip
20,21,16,17,11.06,0.06,0,48.46,-17.157,292.362,Pro-24skip
20,21,17,18,14.2,0.05,0,-43.3,-51.521,273.489,Pro-24skip
20,21,18,19,20.42,0.05,0,-176.89,-296.283,273.489,Pro-24skip
20,21,19,22,17.63,0.03,0,417.91,137.44,48.975,Pro-24skip
20,21,22,23,19.75,0.07,0,9.56,-51.306,48.975,Pro-24skip
20,21,23,24,15.18,0.07,0,11.04,-52.557,261.033,Pro-24skip
21,22,1,2,18.57,1.7,0,59.89,-0.226,304.735,Pro-24skip
21,22,2,3,-4.04,0.28,0,86.41,0.057,304.735,Pro-24skip
21,22,3,4,9.41,2.57,0,17.6,-0.159,308.66,Pro-24skip
21,22,4,5,4.28,8.77,0,-23.77,-0.086,308.66,Pro-24skip
21,22,5,6,6.96,2.69,0,27.09,-0.168,310.168,Pro-24skip
21,22,6,7,4.76,3.23,0,-19.48,-0.14,310.168,Pro-24skip
21,22,7,8,-1.18,16.69,0,-11.37,0.043,311.12,Pro-24skip
21,22,8,9,15.63,0.57,0,36.9,-0.709,311.12,Pro-24skip
21,22,9,10,6.37,1.11,0,-140.52,-0.369,312.303,Pro-24skip
21,22,10,11,5.45,0.11,0,-18.23,-0.41,312.303,Pro-24skip
21,22,11,12,10.06,0.35,0,65.73,-1.014,313.511,Pro-24skip
21,22,12,13,9.38,0.25,0,-83.51,-1.3,313.511,Pro-24skip
21,22,13,14,10.17,0.09,0,59.66,-2.022,314.712,Pro-24skip
21,22,14,15,7.45,0.09,0,-61.91,-2.222,314.712,Pro-24skip
21,22,15,16,8.36,0.05,0,-32.63,-4.003,315.724,Pro-24skip
21,22,16,17,9.25,0.04,0,63.52,-7.744,315.724,Pro-24skip
21,22,17,18,10.93,0.03,0,-30.33,-18.353,316.52,Pro-24skip
21,22,18,19,13.79,0,0,-132.79,-57.897,316.52,Pro-24skip
21,22,19,20,18.33,0.04,0,-89.41,-50.93,52.377,Pro-24skip
21,22,23,24,17.48,0.03,0,11.65,-51.368,55.392,Pro-24skip
22,23,1,2,-17.83,9.3,0,59.71,0.137,222.573,Pro-24skip
22,23,2,3,26.68,7.95,0,86.35,-0.237,222.573,Pro-24skip
22,23,3,4,0.58,0,0,18.38,-0.006,233.967,Pro-24skip
22,23,4,5,11.66,4.26,0,-22.3,-0.149,233.967,Pro-24skip
22,23,5,6,1.32,30.53,0,27.26,-0.021,241.413,Pro-24skip
22,23,6,7,8.78,2.43,0,-18.66,-0.165,241.413,Pro-24skip
22,23,7,8,0.41,0,0,-10.29,-0.01,247.234,Pro-24skip
22,23,8,9,3.42,5.31,0,39.24,-0.099,247.234,Pro-24skip
22,23,9,10,6.55,2.57,0,-143.45,-0.238,249.923,Pro-24skip
22,23,10,11,11.86,1.38,0,-16.58,-0.55,249.923,Pro-24skip
22,23,11,12,7.56,0.94,0,67.53,-0.461,252.737,Pro-24skip
22,23,12,13,10.88,0.9,0,-84.08,-0.884,252.737,Pro-24skip
22,23,13,14,8.78,0.1,0,65.2,-0.989,254.814,Pro-24skip
22,23,14,15,7.98,0.53,0,-60.69,-1.284,254.814,Pro-24skip
22,23,15,16,7.81,0.32,0,-21.5,-1.895,256.228,Pro-24skip
22,23,16,17,8.72,0.14,0,71.8,-3.386,256.228,Pro-24skip
22,23,17,18,10.12,0,0,-26.76,-6.896,256.959,Pro-24skip
22,23,18,19,12.42,0.05,0,-114.37,-16.932,256.959,Pro-24skip
22,23,19,20,14.27,0.09,0,-53.76,-49.003,258.882,Pro-24skip
22,23,20,21,19.7,0.06,0,-49.54,-270.539,258.882,Pro-24skip
23,24,1,2,74.56,0.44,0,59.53,-0.534,239.127,Pro-24skip
23,24,2,3,-50.55,0.59,0,86.26,0.416,239.127,Pro-24skip
23,24,3,4,22.58,2.87,0,18.98,-0.226,250.585,Pro-24skip
23,24,4,5,-7.91,3.95,0,-21.07,0.092,250.585,Pro-24skip
23,24,5,6,15.53,2.23,0,27.3,-0.213,250.454,Pro-24skip
23,24,6,7,-2.34,0.9,0,-18.01,0.038,250.454,Pro-24skip
23,24,7,8,29.59,1.68,0,-9.36,-0.579,250.61,Pro-24skip
23,24,8,9,-7.1,3.56,0,40.81,0.168,250.61,Pro-24skip
23,24,9,10,20.89,0.93,0,-145.75,-0.61,250.647,Pro-24skip
23,24,10,11,-10.01,1.51,0,-15.38,0.366,250.647,Pro-24skip
23,24,11,12,13.87,0.12,0,68.34,-0.645,250.834,Pro-24skip
23,24,12,13,4.41,3.88,0,-84.32,-0.267,250.834,Pro-24skip
23,24,13,14,11.71,0.39,0,69,-0.951,252.443,Pro-24skip
23,24,14,15,4.84,0.81,0,-60.21,-0.54,252.443,Pro-24skip
23,24,15,16,8.89,0.53,0,-14.6,-1.418,252.421,Pro-24skip
23,24,16,17,8.61,0.36,0,76,-2.06,252.421,Pro-24skip
23,24,17,18,9.71,0.21,0,-26.2,-3.72,252.808,Pro-24skip
23,24,18,19,11.23,0.06,0,-105.78,-7.531,252.808,Pro-24skip
23,24,19,20,12.79,0.19,0,-42.95,-17.151,252.784,Pro-24skip
23,24,20,21,15.16,0.17,0,-1.39,-50.833,252.784,Pro-24skip
23,24,21,22,17.45,0.03,0,-75.67,-49.992,53.997,Pro-24skip
